treatment,session_delta,session,participant,case,group,is_group4,delta,pv,discounted_pv,is_buyout,bid_amount,payment,win_buyout,win_bid,payoff,total_payoff,final_payoff,order,risk_av,time_pref,crt_mean,participant.code
4,0.2,20231006am,04,1,1,1,1,110,110,0,NA,NA,0,0,0,1830,2830,10,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,0.2,20231006am,04,2,1,1,1,350,350,0,NA,NA,0,0,0,1830,2830,2,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,0.2,20231006am,04,3,1,1,1,610,610,0,NA,NA,0,0,0,1830,2830,1,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,0.2,20231006am,04,4,1,1,1,790,790,1,NA,NA,0,0,0,1830,2830,14,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,0.2,20231006am,04,5,1,1,1,980,980,1,NA,NA,1,0,240,1830,2830,18,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,0.2,20231006am,04,6,1,0,1,30,30,0,NA,NA,0,0,0,1830,2830,4,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,0.2,20231006am,04,7,1,0,1,70,70,0,70,NA,0,0,0,1830,2830,11,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,0.2,20231006am,04,8,1,0,1,430,430,0,430,70,0,1,360,1830,2830,13,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,0.2,20231006am,04,9,1,0,1,560,560,0,560,30,0,1,530,1830,2830,3,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,0.2,20231006am,04,10,1,0,1,640,640,0,640,100,0,1,540,1830,2830,8,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,0.2,20231006am,04,11,1,1,0.2,240,48,0,50,NA,0,0,0,1830,2830,15,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,0.2,20231006am,04,12,1,1,0.2,280,56,0,NA,NA,0,0,0,1830,2830,9,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,0.2,20231006am,04,13,1,1,0.2,460,92,0,NA,NA,0,0,0,1830,2830,7,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,0.2,20231006am,04,14,1,1,0.2,220,44,0,44,NA,0,0,0,1830,2830,19,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,0.2,20231006am,04,15,1,1,0.2,770,154,1,NA,NA,1,0,30,1830,2830,6,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,0.2,20231006am,04,16,1,0,0.2,500,100,0,100,NA,0,0,0,1830,2830,12,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,0.2,20231006am,04,17,1,0,0.2,100,20,0,20,NA,0,0,0,1830,2830,17,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,0.2,20231006am,04,18,1,0,0.2,320,64,0,NA,NA,0,0,0,1830,2830,5,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,0.2,20231006am,04,19,1,0,0.2,790,158,1,NA,NA,1,0,50,1830,2830,16,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,0.2,20231006am,04,20,1,0,0.2,820,164,1,NA,NA,1,0,80,1830,2830,20,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,NA,20231006am,04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1830,2830,NA,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,NA,20231006am,04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1830,2830,NA,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,NA,20231006am,04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1830,2830,NA,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,NA,20231006am,04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1830,2830,NA,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,NA,20231006am,04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1830,2830,NA,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,NA,20231006am,04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1830,2830,NA,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,NA,20231006am,04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1830,2830,NA,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,NA,20231006am,04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1830,2830,NA,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,NA,20231006am,04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1830,2830,NA,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,NA,20231006am,04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1830,2830,NA,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,NA,20231006am,04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1830,2830,NA,3.46,0.7843137254901962,0.9090909090909091,9i272nlv
4,0.2,20231006am,05,1,2,1,1,460,460,0,NA,NA,0,0,0,1246,2246,10,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,0.2,20231006am,05,2,4,1,1,280,280,0,NA,NA,0,0,0,1246,2246,2,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,0.2,20231006am,05,3,1,1,1,980,980,1,NA,NA,1,0,240,1246,2246,1,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,0.2,20231006am,05,4,3,1,1,110,110,0,NA,NA,0,0,0,1246,2246,14,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,0.2,20231006am,05,5,5,1,1,590,590,0,NA,NA,0,0,0,1246,2246,18,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,0.2,20231006am,05,6,4,0,1,30,30,0,30,NA,0,0,0,1246,2246,4,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,0.2,20231006am,05,7,4,0,1,70,70,0,NA,NA,0,0,0,1246,2246,11,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,0.2,20231006am,05,8,4,0,1,430,430,0,30,NA,0,0,0,1246,2246,13,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,0.2,20231006am,05,9,4,0,1,560,560,0,560,30,0,1,530,1246,2246,3,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,0.2,20231006am,05,10,4,0,1,640,640,0,640,100,0,1,540,1246,2246,8,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,0.2,20231006am,05,11,1,1,0.2,240,48,0,48,NA,0,0,0,1246,2246,15,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,0.2,20231006am,05,12,4,1,0.2,750,150,0,NA,NA,0,0,0,1246,2246,9,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,0.2,20231006am,05,13,3,1,0.2,770,154,0,100,92,0,1,62,1246,2246,7,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,0.2,20231006am,05,14,2,1,0.2,610,122,0,NA,NA,0,0,0,1246,2246,19,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,0.2,20231006am,05,15,5,1,0.2,350,70,0,NA,NA,0,0,0,1246,2246,6,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,0.2,20231006am,05,16,4,0,0.2,500,100,1,NA,NA,1,0,-240,1246,2246,12,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,0.2,20231006am,05,17,4,0,0.2,100,20,0,NA,NA,0,0,0,1246,2246,17,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,0.2,20231006am,05,18,4,0,0.2,320,64,0,64,NA,0,0,0,1246,2246,5,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,0.2,20231006am,05,19,4,0,0.2,790,158,1,NA,NA,1,0,50,1246,2246,16,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,0.2,20231006am,05,20,4,0,0.2,820,164,0,164,100,0,1,64,1246,2246,20,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,NA,20231006am,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246,2246,NA,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,NA,20231006am,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246,2246,NA,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,NA,20231006am,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246,2246,NA,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,NA,20231006am,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246,2246,NA,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,NA,20231006am,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246,2246,NA,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,NA,20231006am,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246,2246,NA,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,NA,20231006am,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246,2246,NA,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,NA,20231006am,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246,2246,NA,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,NA,20231006am,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246,2246,NA,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,NA,20231006am,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246,2246,NA,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,NA,20231006am,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246,2246,NA,0.935,0.7843137254901962,0.6363636363636364,nol1db5f
4,0.2,20231006am,07,1,5,1,1,840,840,1,NA,NA,1,0,100,1620,2620,10,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,0.2,20231006am,07,2,4,1,1,610,610,0,NA,NA,0,0,0,1620,2620,2,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,0.2,20231006am,07,3,3,1,1,790,790,1,NA,NA,0,0,0,1620,2620,1,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,0.2,20231006am,07,4,2,1,1,980,980,1,NA,NA,1,0,240,1620,2620,14,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,0.2,20231006am,07,5,1,1,1,460,460,0,NA,NA,0,0,0,1620,2620,18,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,0.2,20231006am,07,6,9,0,1,560,560,0,560,30,0,1,530,1620,2620,4,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,0.2,20231006am,07,7,7,0,1,640,640,0,650,70,0,1,570,1620,2620,11,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,0.2,20231006am,07,8,5,0,1,70,70,0,80,NA,0,0,0,1620,2620,13,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,0.2,20231006am,07,9,3,0,1,30,30,0,30,NA,0,0,0,1620,2620,3,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,0.2,20231006am,07,10,1,0,1,100,100,0,100,NA,0,0,0,1620,2620,8,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,0.2,20231006am,07,11,1,1,0.2,110,22,0,30,NA,0,0,0,1620,2620,15,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,0.2,20231006am,07,12,2,1,0.2,350,70,0,80,NA,0,0,0,1620,2620,9,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,0.2,20231006am,07,13,3,1,0.2,240,48,0,48,NA,0,0,0,1620,2620,7,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,0.2,20231006am,07,14,4,1,0.2,770,154,1,NA,NA,1,0,30,1620,2620,19,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,0.2,20231006am,07,15,5,1,0.2,220,44,0,NA,NA,0,0,0,1620,2620,6,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,0.2,20231006am,07,16,9,0,0.2,430,86,0,90,NA,0,0,0,1620,2620,12,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,0.2,20231006am,07,17,7,0,0.2,790,158,1,NA,NA,1,0,50,1620,2620,17,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,0.2,20231006am,07,18,5,0,0.2,820,164,0,164,64,0,1,100,1620,2620,5,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,0.2,20231006am,07,19,3,0,0.2,320,64,0,NA,NA,0,0,0,1620,2620,16,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,0.2,20231006am,07,20,1,0,0.2,500,100,0,NA,NA,0,0,0,1620,2620,20,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,NA,20231006am,07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1620,2620,NA,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,NA,20231006am,07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1620,2620,NA,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,NA,20231006am,07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1620,2620,NA,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,NA,20231006am,07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1620,2620,NA,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,NA,20231006am,07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1620,2620,NA,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,NA,20231006am,07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1620,2620,NA,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,NA,20231006am,07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1620,2620,NA,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,NA,20231006am,07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1620,2620,NA,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,NA,20231006am,07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1620,2620,NA,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,NA,20231006am,07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1620,2620,NA,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,NA,20231006am,07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1620,2620,NA,2.31,0.8653014133256418,0.7272727272727273,gd03qf0c
4,0.2,20231006am,08,1,5,1,1,280,280,0,NA,NA,0,0,0,1200,2200,10,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,0.2,20231006am,08,2,1,1,1,980,980,1,NA,NA,1,0,240,1200,2200,2,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,0.2,20231006am,08,3,2,1,1,190,190,0,NA,NA,0,0,0,1200,2200,1,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,0.2,20231006am,08,4,3,1,1,660,660,0,NA,NA,0,0,0,1200,2200,14,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,0.2,20231006am,08,5,4,1,1,450,450,0,NA,NA,0,0,0,1200,2200,18,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,0.2,20231006am,08,6,10,0,1,560,560,0,560,30,0,1,530,1200,2200,4,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,0.2,20231006am,08,7,2,0,1,840,840,1,NA,NA,1,0,100,1200,2200,11,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,0.2,20231006am,08,8,4,0,1,70,70,0,70,30,0,1,40,1200,2200,13,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,0.2,20231006am,08,9,6,0,1,30,30,0,30,NA,0,0,0,1200,2200,3,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,0.2,20231006am,08,10,8,0,1,100,100,0,100,NA,0,0,0,1200,2200,8,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,0.2,20231006am,08,11,5,1,0.2,750,150,0,150,48,0,1,102,1200,2200,15,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,0.2,20231006am,08,12,4,1,0.2,770,154,1,NA,NA,1,0,30,1200,2200,9,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,0.2,20231006am,08,13,3,1,0.2,240,48,0,48,NA,0,0,0,1200,2200,7,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,0.2,20231006am,08,14,2,1,0.2,350,70,0,NA,NA,0,0,0,1200,2200,19,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,0.2,20231006am,08,15,1,1,0.2,610,122,0,NA,NA,0,0,0,1200,2200,6,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,0.2,20231006am,08,16,10,0,0.2,430,86,0,86,NA,0,0,0,1200,2200,12,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,0.2,20231006am,08,17,2,0,0.2,790,158,0,158,100,0,1,58,1200,2200,17,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,0.2,20231006am,08,18,4,0,0.2,820,164,0,164,64,0,1,100,1200,2200,5,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,0.2,20231006am,08,19,6,0,0.2,320,64,0,NA,NA,0,0,0,1200,2200,16,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,0.2,20231006am,08,20,8,0,0.2,500,100,0,100,NA,0,0,0,1200,2200,20,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,NA,20231006am,08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2200,NA,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,NA,20231006am,08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2200,NA,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,NA,20231006am,08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2200,NA,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,NA,20231006am,08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2200,NA,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,NA,20231006am,08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2200,NA,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,NA,20231006am,08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2200,NA,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,NA,20231006am,08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2200,NA,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,NA,20231006am,08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2200,NA,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,NA,20231006am,08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2200,NA,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,NA,20231006am,08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2200,NA,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,NA,20231006am,08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2200,NA,0.605,0.7900974453515933,0.7272727272727273,qnzwbgkz
4,0.2,20231006am,09,1,3,1,1,110,110,0,NA,NA,0,0,0,1884,2884,10,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,0.2,20231006am,09,2,3,1,1,350,350,0,NA,NA,0,0,0,1884,2884,2,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,0.2,20231006am,09,3,3,1,1,610,610,0,NA,NA,0,0,0,1884,2884,1,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,0.2,20231006am,09,4,3,1,1,790,790,1,NA,NA,1,0,50,1884,2884,14,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,0.2,20231006am,09,5,3,1,1,980,980,1,NA,NA,1,0,240,1884,2884,18,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,0.2,20231006am,09,6,5,0,1,30,30,0,30,NA,0,0,0,1884,2884,4,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,0.2,20231006am,09,7,5,0,1,70,70,0,70,NA,0,0,0,1884,2884,11,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,0.2,20231006am,09,8,5,0,1,430,430,0,430,80,0,1,350,1884,2884,13,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,0.2,20231006am,09,9,5,0,1,560,560,0,560,30,0,1,530,1884,2884,3,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,0.2,20231006am,09,10,5,0,1,640,640,0,640,100,0,1,540,1884,2884,8,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,0.2,20231006am,09,11,3,1,0.2,240,48,0,48,NA,0,0,0,1884,2884,15,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,0.2,20231006am,09,12,3,1,0.2,280,56,0,NA,NA,0,0,0,1884,2884,9,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,0.2,20231006am,09,13,3,1,0.2,460,92,0,92,NA,0,0,0,1884,2884,7,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,0.2,20231006am,09,14,3,1,0.2,220,44,0,44,NA,0,0,0,1884,2884,19,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,0.2,20231006am,09,15,3,1,0.2,770,154,1,NA,NA,1,0,30,1884,2884,6,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,0.2,20231006am,09,16,5,0,0.2,500,100,0,100,86,0,1,14,1884,2884,12,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,0.2,20231006am,09,17,5,0,0.2,100,20,0,NA,NA,0,0,0,1884,2884,17,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,0.2,20231006am,09,18,5,0,0.2,320,64,0,64,NA,0,0,0,1884,2884,5,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,0.2,20231006am,09,19,5,0,0.2,790,158,1,NA,NA,1,0,50,1884,2884,16,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,0.2,20231006am,09,20,5,0,0.2,820,164,1,NA,NA,1,0,80,1884,2884,20,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,NA,20231006am,09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1884,2884,NA,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,NA,20231006am,09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1884,2884,NA,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,NA,20231006am,09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1884,2884,NA,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,NA,20231006am,09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1884,2884,NA,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,NA,20231006am,09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1884,2884,NA,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,NA,20231006am,09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1884,2884,NA,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,NA,20231006am,09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1884,2884,NA,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,NA,20231006am,09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1884,2884,NA,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,NA,20231006am,09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1884,2884,NA,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,NA,20231006am,09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1884,2884,NA,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,NA,20231006am,09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1884,2884,NA,3.46,0.9756097560975611,0.8181818181818182,47zb11fe
4,0.2,20231006am,10,1,5,1,1,460,460,0,NA,NA,0,0,0,1604,2604,10,2.31,0.8079719903043361,1,khq0utur
4,0.2,20231006am,10,2,2,1,1,280,280,0,NA,NA,0,0,0,1604,2604,2,2.31,0.8079719903043361,1,khq0utur
4,0.2,20231006am,10,3,4,1,1,980,980,1,NA,NA,0,0,0,1604,2604,1,2.31,0.8079719903043361,1,khq0utur
4,0.2,20231006am,10,4,1,1,1,110,110,0,NA,NA,0,0,0,1604,2604,14,2.31,0.8079719903043361,1,khq0utur
4,0.2,20231006am,10,5,3,1,1,590,590,0,NA,NA,0,0,0,1604,2604,18,2.31,0.8079719903043361,1,khq0utur
4,0.2,20231006am,10,6,10,0,1,30,30,0,30,NA,0,0,0,1604,2604,4,2.31,0.8079719903043361,1,khq0utur
4,0.2,20231006am,10,7,10,0,1,70,70,0,NA,NA,0,0,0,1604,2604,11,2.31,0.8079719903043361,1,khq0utur
4,0.2,20231006am,10,8,10,0,1,430,430,0,430,70,0,1,360,1604,2604,13,2.31,0.8079719903043361,1,khq0utur
4,0.2,20231006am,10,9,10,0,1,560,560,0,560,30,0,1,530,1604,2604,3,2.31,0.8079719903043361,1,khq0utur
4,0.2,20231006am,10,10,10,0,1,640,640,0,640,100,0,1,540,1604,2604,8,2.31,0.8079719903043361,1,khq0utur
4,0.2,20231006am,10,11,5,1,0.2,240,48,0,48,NA,0,0,0,1604,2604,15,2.31,0.8079719903043361,1,khq0utur
4,0.2,20231006am,10,12,1,1,0.2,750,150,0,NA,NA,0,0,0,1604,2604,9,2.31,0.8079719903043361,1,khq0utur
4,0.2,20231006am,10,13,2,1,0.2,770,154,1,NA,NA,1,0,30,1604,2604,7,2.31,0.8079719903043361,1,khq0utur
4,0.2,20231006am,10,14,4,1,0.2,610,122,0,NA,NA,0,0,0,1604,2604,19,2.31,0.8079719903043361,1,khq0utur
4,0.2,20231006am,10,15,3,1,0.2,350,70,0,NA,NA,0,0,0,1604,2604,6,2.31,0.8079719903043361,1,khq0utur
4,0.2,20231006am,10,16,10,0,0.2,500,100,0,100,86,0,1,14,1604,2604,12,2.31,0.8079719903043361,1,khq0utur
4,0.2,20231006am,10,17,10,0,0.2,100,20,0,NA,NA,0,0,0,1604,2604,17,2.31,0.8079719903043361,1,khq0utur
4,0.2,20231006am,10,18,10,0,0.2,320,64,0,64,NA,0,0,0,1604,2604,5,2.31,0.8079719903043361,1,khq0utur
4,0.2,20231006am,10,19,10,0,0.2,790,158,1,NA,NA,1,0,50,1604,2604,16,2.31,0.8079719903043361,1,khq0utur
4,0.2,20231006am,10,20,10,0,0.2,820,164,1,NA,NA,1,0,80,1604,2604,20,2.31,0.8079719903043361,1,khq0utur
